product_sk,product_id,product_name,brand,sku,category_id,category_name,supplier_id,supplier_name,supplier_type,mrp,selling_price,cost_price,product_rating,total_reviews,product_status,is_returnable,launch_date,effective_start_date,effective_end_date,is_current
905,PROD000948,Noise Pods 2744,Noise,SKU-NOI-HEA-5109,CAT0012,Headphones,SUP0145,MiracleGlow Face Serums,Marketplace Seller,112175.0,76279.0,54609.44,4.3,14281,ACTIVE,true,2023-09-20,2026-06-07,9999-12-31,true
906,PROD000949,JBL SoundPro 9002,JBL,SKU-JBL-HEA-3729,CAT0012,Headphones,SUP0127,QuickPack Bundling Services,Internal Warehouse Supplier,1022.0,930.02,746.43,2.5,30216,ACTIVE,true,2023-08-15,2026-06-07,9999-12-31,true
909,PROD000952,Realme Galaxy s17 pro 4786,Realme,SKU-REA-MOB-9476,CAT0006,Mobiles,SUP0211,AllWeather Sports Nets,Wholesaler,142106.0,115105.86,93373.87,4.8,6454,OUT_OF_STOCK,false,2025-11-17,2026-06-07,9999-12-31,true
925,PROD000968,HRX Relaxed Fit 5296,HRX,SKU-HRX-WOM-1038,CAT0032,Women Clothing,SUP0024,Titan Battery Technologies,Wholesaler,55187.0,47460.82,35988.9,2.9,26872,ACTIVE,true,2024-04-13,2026-06-07,9999-12-31,true
931,PROD000974,Lotus Herbals Sunscream s 50 1069,Lotus Herbals,SKU-LOT-SKI-6189,CAT0071,Skincare,SUP0112,CozyCushion Home Furnishings,Marketplace Seller,66050.0,48216.5,31588.14,3.1,39015,ACTIVE,false,2025-03-12,2026-06-07,9999-12-31,true
935,PROD000978,Puma Zoom 874,Puma,SKU-PUM-FOO-9279,CAT0043,Footwear,SUP0114,GreenPlast Containers Ltd,Wholesaler,19641.0,16891.26,11360.95,4.7,23661,ACTIVE,true,2023-06-01,2026-06-07,9999-12-31,true
950,PROD000994,Boat AirBeat 2556,Boat,SKU-BOA-HEA-1151,CAT0012,Headphones,SUP0219,E-Retail Inventory Solutions,Marketplace Seller,42347.0,40229.65,26043.22,2.7,14058,OUT_OF_STOCK,true,2024-11-14,2026-06-07,9999-12-31,true
952,PROD000996,HRX Relaxed Fit 5921,HRX,SKU-HRX-WOM-7583,CAT0032,Women Clothing,SUP0217,Delhivery Sorting Base Alpha,Internal Warehouse Supplier,11719.0,9375.2,5864.71,3.3,8856,ACTIVE,true,2024-09-24,2026-06-07,9999-12-31,true
999,PROD001044,Dell Predator 4829,Dell,SKU-DEL-LAP-8010,CAT0009,Laptops,SUP0137,Radiant Skin Care Agencies,Wholesaler,118176.0,86268.48,72319.0,3.2,36971,ACTIVE,true,2024-10-02,2026-06-07,9999-12-31,true
1003,PROD001048,Adidas B62 7043,Adidas,SKU-ADI-FIT-1090,CAT0084,Fitness Equipment,SUP0013,LaserLine Optoelectronics,Distributor,12065.0,9893.3,6823.27,4.4,49947,ACTIVE,true,2025-12-19,2026-06-07,9999-12-31,true
1043,PROD001089,JBL AirBeat 9571,JBL,SKU-JBL-HEA-6678,CAT0012,Headphones,SUP0191,LeatherBalls Sporting Goods,Wholesaler,124912.0,116168.16,71134.99,2.7,20778,ACTIVE,true,2026-03-12,2026-06-07,9999-12-31,true
1053,PROD001099,Xiaomi Galaxy s17 pro 8289,Xiaomi,SKU-XIA-MOB-5270,CAT0006,Mobiles,SUP0061,Prime Stitch Garment Factory,Wholesaler,112646.0,77725.74,51634.75,4.9,34673,ACTIVE,true,2025-06-12,2026-06-07,9999-12-31,true
1056,PROD001102,OnePlus iPhone 12 4753,OnePlus,SKU-ONE-MOB-3730,CAT0006,Mobiles,SUP0095,SmartSpace Modular Systems,Distributor,24732.0,15086.52,9211.01,3.4,12556,ACTIVE,true,2026-04-13,2026-06-07,9999-12-31,true
1057,PROD001103,Peter England Slim Fit 3780,Peter England,SKU-PET-WOM-8503,CAT0032,Women Clothing,SUP0178,IronMuscle Weightlifting Co,Wholesaler,94026.0,88384.44,72816.11,4.3,41558,ACTIVE,true,2024-11-01,2026-06-07,9999-12-31,true
1074,PROD001121,Realme BassX 5168,Realme,SKU-REA-HEA-5713,CAT0012,Headphones,SUP0117,EverLasting Plastics House,Wholesaler,110039.0,103436.66,71033.01,3.8,26971,ACTIVE,true,2026-02-26,2026-06-07,9999-12-31,true
1081,PROD001128,The Derma Co body gel 9218,The Derma Co,SKU-THE-HAI-5392,CAT0078,Haircare,SUP0098,OakWood Hardwood Furnishings,Distributor,28120.0,24745.6,15637.83,3.8,34187,ACTIVE,false,2025-12-15,2026-06-07,9999-12-31,true
1085,PROD001132,Nykaa Cosmetics Matte 6374,Nykaa Cosmetics,SKU-NYK-SKI-9572,CAT0071,Skincare,SUP0104,ChefsChoice Restaurant Supply,Distributor,54804.0,39458.88,25319.48,4.3,46213,ACTIVE,true,2025-08-18,2026-06-07,9999-12-31,true
1087,PROD001134,HRX Relaxed Fit 9924,HRX,SKU-HRX-WOM-3477,CAT0032,Women Clothing,SUP0122,Zodiac Clock Manufacturing,Marketplace Seller,76082.0,67712.98,53524.2,3.3,37328,OUT_OF_STOCK,false,2025-04-20,2026-06-07,9999-12-31,true
1090,PROD001137,HRX Relaxed Fit 9237,HRX,SKU-HRX-MEN-9847,CAT0020,Men Clothing,SUP0215,Sports Ingestion Center,Internal Warehouse Supplier,82246.0,78133.7,57165.21,2.8,1384,ACTIVE,true,2024-04-21,2026-06-07,9999-12-31,true
1092,PROD001139,Apple Legion 2631,Apple,SKU-APP-LAP-1981,CAT0009,Laptops,SUP0204,SwiftRun Athletic Footwear,Wholesaler,56218.0,34292.98,28301.82,4.5,10860,ACTIVE,true,2023-10-05,2026-06-07,9999-12-31,true
1097,PROD001144,Apple iPhone 15 pro 6012,Apple,SKU-APP-MOB-4123,CAT0006,Mobiles,SUP0123,RusticCraft Wooden Designs,Wholesaler,147256.0,108969.44,72020.86,3.4,34087,ACTIVE,true,2026-02-09,2026-06-07,9999-12-31,true
1099,PROD001146,Motorola Galaxy s17 2435,Motorola,SKU-MOT-MOB-9458,CAT0006,Mobiles,SUP0032,PrimePix Camera Distro,Wholesaler,115030.0,96625.2,64643.55,4.9,39582,ACTIVE,false,2025-05-08,2026-06-07,9999-12-31,true
1102,PROD001149,Xiaomi Galaxy s17 7132,Xiaomi,SKU-XIA-MOB-9529,CAT0006,Mobiles,SUP0044,Sutra Weaves & Textiles,Distributor,81869.0,58945.68,40617.39,4.7,21354,ACTIVE,true,2023-11-11,2026-06-07,9999-12-31,true
1113,PROD001160,The Derma Co Sheet-mask 7023,The Derma Co,SKU-THE-SKI-1016,CAT0071,Skincare,SUP0042,Vogue Apparel Wholesale,Wholesaler,74157.0,45977.34,35795.34,3.7,4510,ACTIVE,true,2024-01-14,2026-06-07,9999-12-31,true
1145,PROD001195,Lotus Herbals Waterproof Gel 8013,Lotus Herbals,SKU-LOT-SKI-5152,CAT0071,Skincare,SUP0051,KnitWear Industries Inc.,Distributor,21688.0,20603.6,15424.11,5.0,1748,ACTIVE,true,2026-01-04,2026-06-07,9999-12-31,true
1150,PROD001200,Wrangler Relaxed Fit 3413,Wrangler,SKU-WRA-MEN-3876,CAT0020,Men Clothing,SUP0080,AlphaFreight CrossDock Services,Internal Warehouse Supplier,41440.0,26521.6,21917.19,2.8,4199,ACTIVE,true,2025-04-21,2026-06-07,9999-12-31,true
1167,PROD001218,H&M Regular Fit 1834,H&M,SKU-H&M-WOM-9894,CAT0032,Women Clothing,SUP0202,Everest Mountaineering Imports,Distributor,77668.0,70677.88,57769.59,4.4,48097,ACTIVE,true,2025-07-04,2026-06-07,9999-12-31,true
1174,PROD001225,JBL Pods 8847,JBL,SKU-JBL-HEA-1816,CAT0012,Headphones,SUP0171,SmartChoice Online Vendors,Marketplace Seller,15141.0,10144.47,8350.94,2.6,46082,ACTIVE,true,2025-03-05,2026-06-07,9999-12-31,true
1176,PROD001227,Lotus Herbals Acne cream 8822,Lotus Herbals,SKU-LOT-SKI-6280,CAT0071,Skincare,SUP0081,DirectToHome Retail Logistics,Marketplace Seller,65965.0,57389.55,47756.02,4.0,35461,ACTIVE,true,2025-07-06,2026-06-07,9999-12-31,true
1180,PROD001232,Mamaearth Anti-dendruff 5312,Mamaearth,SKU-MAM-HAI-8771,CAT0078,Haircare,SUP0128,OmniChannel Inventory Partners,Marketplace Seller,42003.0,34022.43,23559.24,4.7,4797,ACTIVE,true,2026-02-15,2026-06-07,9999-12-31,true
1181,PROD001233,Lakmé Acne cream 3261,Lakmé,SKU-LAK-SKI-1750,CAT0071,Skincare,SUP0039,TechNova Fulfillment Hub,Internal Warehouse Supplier,87164.0,54041.68,37226.51,2.8,3924,ACTIVE,true,2024-02-01,2026-06-07,9999-12-31,true
1197,PROD001249,H&M Regular Fit 4436,H&M,SKU-H&M-WOM-5169,CAT0032,Women Clothing,SUP0041,Urban Fashion Traders,Distributor,134564.0,104959.92,81813.26,3.6,31806,ACTIVE,true,2026-01-05,2026-06-07,9999-12-31,true
1201,PROD001253,Cosco C83 4007,Cosco,SKU-COS-FIT-4776,CAT0084,Fitness Equipment,SUP0076,Nova Silk Route Traders,Distributor,88449.0,62798.79,44786.48,2.9,21238,ACTIVE,true,2024-08-13,2026-06-07,9999-12-31,true
1205,PROD001258,Peter England Slim Fit 2319,Peter England,SKU-PET-WOM-3740,CAT0032,Women Clothing,SUP0086,Elite Home Products,Wholesaler,126854.0,95140.5,66234.29,4.3,40400,ACTIVE,true,2024-01-02,2026-06-07,9999-12-31,true
1206,PROD001259,Spykar Relaxed Fit 3851,Spykar,SKU-SPY-MEN-2873,CAT0020,Men Clothing,SUP0108,DreamSleep Mattress Co.,Distributor,104981.0,87134.23,69281.91,2.7,22286,ACTIVE,true,2025-04-29,2026-06-07,9999-12-31,true
1207,PROD001260,ASUS Pavallion 3670,ASUS,SKU-ASU-LAP-5394,CAT0009,Laptops,SUP0076,Nova Silk Route Traders,Distributor,44337.0,27488.94,19113.91,5.0,33940,DISCONTINUED,true,2025-12-16,2026-06-07,9999-12-31,true
1225,PROD001279,The Derma Co Waterproof Gel 4831,The Derma Co,SKU-THE-SKI-3961,CAT0071,Skincare,SUP0177,ProFit Gym Equipment Trade,Distributor,144752.0,89746.24,71994.65,3.0,11741,DISCONTINUED,true,2025-10-09,2026-06-07,9999-12-31,true
1241,PROD001295,Johnson & Johnson body gel 2769,Johnson & Johnson,SKU-JOH-HAI-6423,CAT0078,Haircare,SUP0093,FurnishCo Living Solutions,Retail Vendor,93646.0,66488.66,41550.39,4.3,21718,ACTIVE,false,2026-03-09,2026-06-07,9999-12-31,true
1248,PROD001303,The Derma Co Anti-dendruff 2978,The Derma Co,SKU-THE-HAI-3295,CAT0078,Haircare,SUP0011,Omega Mobile Accessories,Marketplace Seller,88385.0,53031.0,34133.39,2.7,37201,OUT_OF_STOCK,false,2023-08-14,2026-06-07,9999-12-31,true
1249,PROD001304,Nike Zoom 3431,Nike,SKU-NIK-FOO-1703,CAT0043,Footwear,SUP0167,Chennai Beauty Sortation Vault,Internal Warehouse Supplier,68756.0,63255.52,38984.44,3.1,45114,ACTIVE,true,2024-12-10,2026-06-07,9999-12-31,true
1256,PROD001311,Noise BassX 4040,Noise,SKU-NOI-HEA-1409,CAT0012,Headphones,SUP0037,SuperConductor Supply Co,Wholesaler,133180.0,109207.6,66482.23,4.5,10194,ACTIVE,true,2025-09-03,2026-06-07,9999-12-31,true
1257,PROD001312,Nike Sprint 2338,Nike,SKU-NIK-FOO-3485,CAT0043,Footwear,SUP0180,AdventureGear Camping Supplies,Distributor,4231.0,3934.83,2529.67,2.9,28782,ACTIVE,true,2025-04-28,2026-06-07,9999-12-31,true
1263,PROD001318,Sony SoundPro 3195,Sony,SKU-SON-HEA-2446,CAT0012,Headphones,SUP0140,MediCure Personal Hygiene,Retail Vendor,75232.0,67708.8,45451.58,4.6,19949,ACTIVE,false,2025-06-20,2026-06-07,9999-12-31,true
1268,PROD001324,Xiaomi Galaxy s17 pro 3613,Xiaomi,SKU-XIA-MOB-3105,CAT0006,Mobiles,SUP0014,CloudScale Hardware Network,Wholesaler,106805.0,86512.05,72292.05,2.8,16283,ACTIVE,false,2025-06-09,2026-06-07,9999-12-31,true
1273,PROD001330,Realme BassX 7531,Realme,SKU-REA-HEA-6458,CAT0012,Headphones,SUP0122,Zodiac Clock Manufacturing,Marketplace Seller,132713.0,108824.66,79293.46,2.6,33834,ACTIVE,true,2025-10-17,2026-06-07,9999-12-31,true
1286,PROD001345,Mamaearth Anti-dendruff 4943,Mamaearth,SKU-MAM-HAI-3199,CAT0078,Haircare,SUP0009,Quantum Semiconductors India,Distributor,146404.0,106874.92,88884.44,3.1,894,ACTIVE,true,2025-03-23,2026-06-07,9999-12-31,true
1292,PROD001351,Sony Pods 1827,Sony,SKU-SON-HEA-6589,CAT0012,Headphones,SUP0113,SwiftStorage Utility Boxes,Distributor,92577.0,55546.2,41257.65,2.6,40223,ACTIVE,true,2025-04-28,2026-06-07,9999-12-31,true
1310,PROD001369,Reebok Zoom 1030,Reebok,SKU-REE-FOO-1975,CAT0043,Footwear,SUP0100,HomeGlow Lighting Enterprise,Distributor,44391.0,41283.63,30419.69,4.1,7401,ACTIVE,true,2024-09-20,2026-06-07,9999-12-31,true
1328,PROD001388,Motorola iPhone 12 6743,Motorola,SKU-MOT-MOB-9791,CAT0006,Mobiles,SUP0193,WildCountry Survival Kits,Distributor,49999.0,34499.31,25702.24,4.5,32318,ACTIVE,true,2026-03-08,2026-06-07,9999-12-31,true
1338,PROD001398,Yonex A13 7551,Yonex,SKU-YON-FIT-1166,CAT0084,Fitness Equipment,SUP0193,WildCountry Survival Kits,Distributor,107455.0,83814.9,64920.5,3.4,49381,ACTIVE,true,2025-06-29,2026-06-07,9999-12-31,true
1347,PROD001407,Sony Wave 5042,Sony,SKU-SON-HEA-6278,CAT0012,Headphones,SUP0099,SofaStyles Manufacturing LLP,Wholesaler,127984.0,90868.64,72065.86,3.6,21094,ACTIVE,true,2026-04-03,2026-06-07,9999-12-31,true
1352,PROD001412,Levis Slim Fit 2906,Levis,SKU-LEV-WOM-3841,CAT0032,Women Clothing,SUP0137,Radiant Skin Care Agencies,Wholesaler,67503.0,48602.16,30875.68,3.0,7330,ACTIVE,true,2024-10-04,2026-06-07,9999-12-31,true
1353,PROD001413,Adidas Sprint 5329,Adidas,SKU-ADI-FOO-1489,CAT0043,Footwear,SUP0083,Crest Footwear Distributors,Distributor,120258.0,110637.36,87716.37,3.8,13440,ACTIVE,true,2024-09-26,2026-06-07,9999-12-31,true
1361,PROD001422,Cosco C83 1087,Cosco,SKU-COS-FIT-2025,CAT0084,Fitness Equipment,SUP0211,AllWeather Sports Nets,Wholesaler,83968.0,51220.48,32335.09,4.9,28024,ACTIVE,true,2025-01-13,2026-06-07,9999-12-31,true
1369,PROD001430,Adidas AirMax 8299,Adidas,SKU-ADI-FOO-5575,CAT0043,Footwear,SUP0203,NetPlay Badminton Systems,Wholesaler,97433.0,80869.39,58526.15,2.6,10141,ACTIVE,true,2025-07-10,2026-06-07,9999-12-31,true
1370,PROD001431,Adidas Sprint 7668,Adidas,SKU-ADI-FOO-2215,CAT0043,Footwear,SUP0174,StarB2B Commercial Trading,Wholesaler,42376.0,25425.6,19521.29,4.3,1369,ACTIVE,true,2026-03-08,2026-06-07,9999-12-31,true
1372,PROD001433,JBL BassX 197,JBL,SKU-JBL-HEA-8410,CAT0012,Headphones,SUP0018,Optima Network Infrastructure,Wholesaler,19891.0,14321.52,11040.89,4.1,32239,ACTIVE,false,2023-08-11,2026-06-07,9999-12-31,true
1373,PROD001434,Apple Pavallion 3475,Apple,SKU-APP-LAP-7389,CAT0009,Laptops,SUP0158,ClearSkin Laser & Spa Supply,Distributor,103381.0,70299.08,57579.61,2.6,21974,ACTIVE,true,2023-09-11,2026-06-07,9999-12-31,true
1383,PROD001445,Boat AirBeat 4468,Boat,SKU-BOA-HEA-5153,CAT0012,Headphones,SUP0084,Textile CrossDock,Internal Warehouse Supplier,67426.0,41129.86,33832.56,2.6,46303,ACTIVE,true,2023-09-09,2026-06-07,9999-12-31,true
1392,PROD001454,Apple Inspiron 8193,Apple,SKU-APP-LAP-4055,CAT0009,Laptops,SUP0162,BabySafe Hypoallergenic Products,Wholesaler,20918.0,19244.56,14609.33,3.4,40980,ACTIVE,true,2025-01-26,2026-06-07,9999-12-31,true
1394,PROD001456,Apple Nord 4712,Apple,SKU-APP-MOB-1569,CAT0006,Mobiles,SUP0195,Velocity Roller Skates,Retail Vendor,67581.0,47306.7,29568.01,3.3,36832,ACTIVE,false,2025-09-11,2026-06-07,9999-12-31,true
1405,PROD001467,Realme Pods 6381,Realme,SKU-REA-HEA-2461,CAT0012,Headphones,SUP0143,OrganicRoots Wellness Hub,Marketplace Seller,48827.0,44920.84,31436.92,2.6,45912,ACTIVE,false,2026-03-18,2026-06-07,9999-12-31,true
1418,PROD001480,Head & shoulder body gel 6491,Head & shoulder,SKU-HEA-HAI-6875,CAT0078,Haircare,SUP0114,GreenPlast Containers Ltd,Wholesaler,121202.0,107869.78,75598.98,4.3,13926,ACTIVE,true,2024-09-10,2026-06-07,9999-12-31,true
1476,PROD001538,JBL SoundPro 4753,JBL,SKU-JBL-HEA-8866,CAT0012,Headphones,SUP0006,Nexus Digital Wholesalers LLP,Wholesaler,30615.0,28165.8,19676.57,3.1,1189,ACTIVE,true,2025-11-09,2026-06-07,9999-12-31,true
1485,PROD001547,Johnson & Johnson Anti-dendruff 9901,Johnson & Johnson,SKU-JOH-HAI-5367,CAT0078,Haircare,SUP0015,Vanguard Audio Systems,Retail Vendor,26874.0,23111.64,17422.85,3.1,26531,ACTIVE,true,2023-11-06,2026-06-07,9999-12-31,true
1488,PROD001550,Xiaomi Redmi 1397,Xiaomi,SKU-XIA-MOB-3560,CAT0006,Mobiles,SUP0138,Glamour World Makeup Distro,Distributor,35566.0,30586.76,21343.07,3.8,48933,ACTIVE,true,2024-05-26,2026-06-07,9999-12-31,true
1490,PROD001552,Clinic plus body gel 1284,Clinic plus,SKU-CLI-HAI-1337,CAT0078,Haircare,SUP0162,BabySafe Hypoallergenic Products,Wholesaler,70010.0,61608.8,52037.65,3.6,44732,ACTIVE,true,2025-06-03,2026-06-07,9999-12-31,true
1493,PROD001555,Spykar Relaxed Fit 9860,Spykar,SKU-SPY-MEN-1394,CAT0020,Men Clothing,SUP0171,SmartChoice Online Vendors,Marketplace Seller,149709.0,130246.83,103904.25,4.5,2788,ACTIVE,true,2024-12-23,2026-06-07,9999-12-31,true
1500,PROD001563,Sony Pods 5660,Sony,SKU-SON-HEA-4680,CAT0012,Headphones,SUP0172,PrimeConsumables Supply Corp,Wholesaler,39085.0,26968.65,20515.1,3.8,19320,ACTIVE,true,2025-06-30,2026-06-07,9999-12-31,true
1520,PROD001583,Reebok Sprint 2603,Reebok,SKU-REE-FOO-1143,CAT0043,Footwear,SUP0029,TeleConnect Hardware Co.,Wholesaler,106623.0,87430.86,61306.26,3.5,38550,ACTIVE,true,2026-03-22,2026-06-07,9999-12-31,true
1528,PROD001591,Peter England Slim Fit 8714,Peter England,SKU-PET-WOM-8044,CAT0032,Women Clothing,SUP0052,StyleQuotient Apparel Group,Distributor,59114.0,35468.4,24342.25,2.8,19737,ACTIVE,false,2024-02-24,2026-06-07,9999-12-31,true
1543,PROD001606,Johnson & Johnson Anti-dendruff 6195,Johnson & Johnson,SKU-JOH-HAI-4183,CAT0078,Haircare,SUP0050,KidZonia Clothing Supply,Retail Vendor,72525.0,61646.25,50605.46,4.4,33384,ACTIVE,true,2023-07-29,2026-06-07,9999-12-31,true
1557,PROD001620,Lakmé Sheet-mask 3691,Lakmé,SKU-LAK-SKI-1121,CAT0071,Skincare,SUP0181,WillowCraft Cricket Bats Ltd,Distributor,108885.0,103440.75,63363.88,4.1,29105,OUT_OF_STOCK,true,2026-05-20,2026-06-07,9999-12-31,true
1582,PROD001645,Reebok AirMax 7009,Reebok,SKU-REE-FOO-9368,CAT0043,Footwear,SUP0086,Elite Home Products,Wholesaler,67198.0,50398.5,35938.21,3.7,34991,ACTIVE,true,2024-09-15,2026-06-07,9999-12-31,true
1593,PROD001656,Nike Sprint 6672,Nike,SKU-NIK-FOO-9216,CAT0043,Footwear,SUP0196,AerobicFlex Yoga Brands,Marketplace Seller,106743.0,70450.38,53932.97,3.6,29265,ACTIVE,true,2024-05-24,2026-06-07,9999-12-31,true
1618,PROD001682,Reebok Zoom 2036,Reebok,SKU-REE-FOO-1603,CAT0043,Footwear,SUP0043,TrendSetter Garments Ltd,Wholesaler,27439.0,19207.3,12600.41,3.7,20441,ACTIVE,true,2024-04-28,2026-06-07,9999-12-31,true
1629,PROD001693,Realme AirBeat 1430,Realme,SKU-REA-HEA-7329,CAT0012,Headphones,SUP0185,CycleSpeed Bicycle Assembly,Distributor,119930.0,88748.2,55369.83,3.0,31051,ACTIVE,true,2026-05-18,2026-06-07,9999-12-31,true
1631,PROD001695,Apple Pavallion 5947,Apple,SKU-APP-LAP-8953,CAT0009,Laptops,SUP0193,WildCountry Survival Kits,Distributor,9550.0,7353.5,5570.85,3.0,10240,ACTIVE,true,2024-11-26,2026-06-07,9999-12-31,true
1644,PROD001708,Lotus Herbals Acne cream 7013,Lotus Herbals,SKU-LOT-SKI-3290,CAT0071,Skincare,SUP0180,AdventureGear Camping Supplies,Distributor,137842.0,108895.18,81664.74,2.6,29715,ACTIVE,true,2025-11-17,2026-06-07,9999-12-31,true
1648,PROD001713,Clinic plus body gel 9163,Clinic plus,SKU-CLI-HAI-3555,CAT0078,Haircare,SUP0203,NetPlay Badminton Systems,Wholesaler,49040.0,42174.4,29599.13,3.3,19337,ACTIVE,true,2025-12-15,2026-06-07,9999-12-31,true
1654,PROD001720,H&M Relaxed Fit 715,H&M,SKU-H&M-WOM-7599,CAT0032,Women Clothing,SUP0088,Modern Kitchen Appliances Ltd,Wholesaler,59616.0,53654.4,32475.64,4.3,13349,ACTIVE,true,2023-08-17,2026-06-07,9999-12-31,true
1669,PROD001735,Boat SoundPro 8669,Boat,SKU-BOA-HEA-7955,CAT0012,Headphones,SUP0137,Radiant Skin Care Agencies,Wholesaler,39690.0,30164.4,22359.24,4.2,16383,ACTIVE,true,2025-03-05,2026-06-07,9999-12-31,true
1676,PROD001742,Adidas AirMax 1814,Adidas,SKU-ADI-FOO-8746,CAT0043,Footwear,SUP0196,AerobicFlex Yoga Brands,Marketplace Seller,112847.0,75607.49,64161.42,3.4,12908,ACTIVE,true,2023-12-14,2026-06-07,9999-12-31,true
1681,PROD001747,Noise Wave 5700,Noise,SKU-NOI-HEA-6129,CAT0012,Headphones,SUP0117,EverLasting Plastics House,Wholesaler,6966.0,5572.8,3360.05,3.9,43412,ACTIVE,true,2023-12-31,2026-06-07,9999-12-31,true
1685,PROD001751,Johnson & Johnson onion shampoo 9766,Johnson & Johnson,SKU-JOH-HAI-9458,CAT0078,Haircare,SUP0080,AlphaFreight CrossDock Services,Internal Warehouse Supplier,21239.0,17628.37,13341.79,3.3,35969,ACTIVE,true,2023-12-09,2026-06-07,9999-12-31,true
1691,PROD001757,Peter England Regular Fit 8965,Peter England,SKU-PET-WOM-9286,CAT0032,Women Clothing,SUP0065,FabIndia Bulk Handlooms,Distributor,47346.0,34562.58,21960.64,3.6,2009,ACTIVE,true,2024-06-20,2026-06-07,9999-12-31,true
1711,PROD001777,Alphax Max-repultion 533,Alphax,SKU-ALP-FIT-3054,CAT0084,Fitness Equipment,SUP0216,BlueDart Logistics Storage Node,Internal Warehouse Supplier,148025.0,130262.0,105271.34,4.0,15684,ACTIVE,true,2026-03-17,2026-06-07,9999-12-31,true
1724,PROD001792,H&M Regular Fit 6145,H&M,SKU-H&M-WOM-1004,CAT0032,Women Clothing,SUP0144,FreshBreath Oral Care Ltd,Wholesaler,121594.0,102138.96,84713.71,3.5,12414,ACTIVE,true,2024-08-28,2026-06-07,9999-12-31,true
1729,PROD001797,Adidas AirMax 2608,Adidas,SKU-ADI-FOO-2557,CAT0043,Footwear,SUP0154,Royal Fragrance Import House,Distributor,147330.0,97237.8,76062.82,3.7,33286,ACTIVE,true,2025-03-10,2026-06-07,9999-12-31,true
1735,PROD001803,Yonex C83 2398,Yonex,SKU-YON-FIT-5324,CAT0084,Fitness Equipment,SUP0073,WinterWarm Woolen Mills,Distributor,92833.0,82621.37,62084.21,3.7,21565,ACTIVE,true,2024-02-19,2026-06-07,9999-12-31,true
1744,PROD001812,Lotus Herbals Dewy Glow 5230,Lotus Herbals,SKU-LOT-SKI-2545,CAT0071,Skincare,SUP0130,NatureGlow Herbal Cosmetics,Distributor,63416.0,49464.48,31546.65,3.3,33504,ACTIVE,true,2026-03-02,2026-06-07,9999-12-31,true
1749,PROD001817,Sony SoundPro 6586,Sony,SKU-SON-HEA-8326,CAT0012,Headphones,SUP0127,QuickPack Bundling Services,Internal Warehouse Supplier,84065.0,75658.5,50140.68,4.6,26527,ACTIVE,true,2025-07-26,2026-06-07,9999-12-31,true
1750,PROD001818,JBL Wave 8036,JBL,SKU-JBL-HEA-1557,CAT0012,Headphones,SUP0179,Olympic Sports Wholesalers,Wholesaler,79491.0,56438.61,41192.77,3.3,5988,ACTIVE,true,2025-07-28,2026-06-07,9999-12-31,true
1801,PROD001871,Pepe Jeans Slim Fit 2630,Pepe Jeans,SKU-PEP-WOM-7123,CAT0032,Women Clothing,SUP0220,GlobalSourcing Asia-Pac,Distributor,103372.0,77529.0,56916.78,2.7,29078,ACTIVE,true,2023-10-10,2026-06-07,9999-12-31,true
2,PROD000003,Cosco A13 1942,Cosco,SKU-COS-FIT-3376,CAT0084,Fitness Equipment,SUP0210,DefenseShield Martial Arts,Retail Vendor,27255.0,17988.3,11236.5,3.6,27972,ACTIVE,true,2024-03-20,2026-06-07,9999-12-31,true
3,PROD000004,Realme Wave 4817,Realme,SKU-REA-HEA-9005,CAT0012,Headphones,SUP0086,Elite Home Products,Wholesaler,121154.0,86019.34,67500.42,3.5,11632,ACTIVE,true,2026-05-23,2026-06-07,9999-12-31,true
6,PROD000007,Yonex pro-series 2036,Yonex,SKU-YON-FIT-1263,CAT0084,Fitness Equipment,SUP0191,LeatherBalls Sporting Goods,Wholesaler,146330.0,109747.5,89073.81,4.3,31710,ACTIVE,true,2025-03-06,2026-06-07,9999-12-31,true
21,PROD000023,Samsung iPhone 15 pro 4794,Samsung,SKU-SAM-MOB-8946,CAT0006,Mobiles,SUP0079,Flipkart Fulfillment Partner,Internal Warehouse Supplier,108728.0,71760.48,58135.95,3.3,12290,ACTIVE,true,2026-03-12,2026-06-07,9999-12-31,true
33,PROD000036,Bata Zoom 2655,Bata,SKU-BAT-FOO-8252,CAT0043,Footwear,SUP0105,TableTop Ceramic Wholesale,Wholesaler,13815.0,10499.4,8640.59,4.4,30579,ACTIVE,true,2023-11-07,2026-06-07,9999-12-31,true
39,PROD000042,The Derma Co onion shampoo 5331,The Derma Co,SKU-THE-HAI-2590,CAT0078,Haircare,SUP0061,Prime Stitch Garment Factory,Wholesaler,129611.0,94616.03,66668.11,4.7,10704,ACTIVE,true,2023-12-10,2026-06-07,9999-12-31,true
46,PROD000049,Spykar Slim Fit 147,Spykar,SKU-SPY-WOM-1187,CAT0032,Women Clothing,SUP0072,DesiWeaves Traditional Co,Wholesaler,81116.0,48669.6,32225.45,4.1,19482,ACTIVE,true,2026-05-26,2026-06-07,9999-12-31,true
51,PROD000054,Cosco pro-series 346,Cosco,SKU-COS-FIT-9320,CAT0084,Fitness Equipment,SUP0197,Champion Trophies & Medals,Retail Vendor,63049.0,56113.61,40330.91,3.4,23671,ACTIVE,true,2024-07-20,2026-06-07,9999-12-31,true
